107,0,would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?
108,0,@Henkuyinepu it's overrated 
109,0,@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times 
110,0,laying in bed with no voice.. 
111,0,I'm sooo sad!!! they killed off Kutner on House  whyyyyyyyy
112,0,@jacobsummers Sorry  tell them mea culpa from me and that I really am sorry.
113,0,"@Alliana07 it didn't make any sense to me, the suicide thing. I refuse to believe that that is actually what happened. "
114,0,@salancaster  hope your ok.
115,0,@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much love
116,0,@HibaNick yeah aw but i know i wudnt stand a chance 
117,0,ugh. cant sleep. its 1:30am. 
118,0,Hanging in Crooners. Wanna sing. Can't. Sucks. 
119,0,@eRRe_sC aaw i miss ya all too.. im leaving to BH tomorrow &quot;morning&quot; i think.. aww i wanna go to the beach w u girls!! 
120,0,Is pissed off that there's no ASBA's for a radio station. 
121,0,wednesday my b-day n don't know what 2 do!  
122,0,I know my life has been flipped upside down when I just thought in my head that some Ramen sounds good. 
123,0,I am in pain. My back and sides hurt. Not to mention crying is made of fail. 
124,0,"Late night snack, glass of OJ b/c I'm &quot;down with the sickness&quot;, then back to sleep...ugh I hate getting sick... "
125,0,@allyheman but.. but.. but.. I'm not a big fan on camilla belle 
126,0,"@grum WAH I can't see clip, must be el-stupido work filters. Can't wait 'till I get a 'puter. Something else 2 blame ex 4. He broke mine "
127,0,This week just seems to get longer and longer in terms of how much I need to do.. and how much I'm actually going to get done 
128,0,I'm so cold 
129,0,@thecoolestout Ehhh don't. Weather's gonna take a turn for the ugly tomorrow 
130,0,@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff
131,0,Hoping the tummy rumbles go away soon 
132,0,"@Knights_ No, no notice. They told me I'd be working tomorrow, and then I called the agency to follow up and they said it was over. "
133,0,almost bedtime 
134,0,I'm missing you babe..  but as long as your alive I'm happy.. Yawwwnn.. I'm tired my love imma try to sleep hopefully you had a headstart
135,0,Agh...snow!!! 
136,0,i miss kenny powers 
137,0,"@BridgetsBeaches Thank you for letting people know, but now I'm sad that the direct message I got wasn't actually from Bridget "
138,0,"...and, India missed out its 100th Test victory n 10th consecutive win without a loss. "
139,0,@JonathanRKnight I guess that's a no then. 
140,0,sadly is going to bed. 
141,0,@ozesteph1992 Shame to hear this Stephan 
142,0,@mrsaintnick hey! i'm leavin in the morning... 
143,0,"Was intending to finish editing my 536-page novel manuscript tonight, but that will probably not happen. And only 12 pages are left "
144,0,laid around too much today... now my head hurts 
145,0,@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books.
146,0,my nokia 1110 died..  
147,0,My mom might have breast cancer won't find out anything for. Like a week I'm so worried! 
148,0,Going to sleep. Hoping tomorrow is a better day. 
149,0,@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too
150,0,@onemoreproject that is lame 
151,0,I don't understand... I really don't 
152,0,HEROES just isn't doing it for me this season... 
153,0,Living not downtown sure isn't much fun.  
154,0,@jonathanchard Not calorie wise   I wish junk food was calorie free! I ate a thing of sour skittles and a big ass cherry coke!
155,0,Man Work is Hard 
156,0,"getting sick  time for some hot tea, studying, and then sleeeep"
157,0,Getting eyebrows waxed. More pain 
158,0,No phantasy star yesterday  going to work...
159,0,Oh - Just got all my MacHeist 3.0 apps - sweet. Didn't get the Espresso serial no though although they said they sent it - oh well 
160,0,Picked Mich St to win it all from the get go.  Was feeling pretty good about that pick all the way up until......tonight.  A's lost too 
161,0,is alone downstairs...working 
162,0,I feel bad for doing it 
163,0,"@RyanSeacrest is it just me, or she hates anoop. i mean seriously, she's kinda mean to him. "
164,0,@pinkserendipity yes sprint has 4g only in baltimore and chicago so far 
165,0,I'm stuck awake in the middle of the night for the second day in a row. And I felt terrible yesterday. 
166,0,Thanks for bursting my bubble 
167,0,Going to school soon... can't find anything to wear!! gosh it's so hard 
168,0,@marieclr I was serious  LOL
169,0,@naughtyhaughty I had on my page for sooooo long!!! Until it got deleted  Sad day in history
170,0,Crazy wind today = no birding  http://ff.im/1XTTi
171,0,currently at work.. 
172,0,Grrr.. my ipods acting weird too! Jai ho and thinking of you aren't playing the full songs.. ughh. 
173,0,@penndbad send me the DVD cos I have missed out on heaps  NOT happy about that!
174,0,i don't see the big deal with this website 
175,0,@machineplay I'm so sorry you're having to go through this. Again.  #therapyfail
176,0,@ColinDeMar Far too out of the way for rail.  any other tips?
177,0,I'm not still up I swear. Why do I keep losing. gaining. losing. gaining. tweeps?  So heart wrenching.
178,0,"Today I realized I am too good at hiding things, even I can't find it "
179,0,"Staying at a friends house...house sitting, neighbors are SO loud-having a party "
180,0,@dannyvegasbaby danny im upset that i wasnt here to watch the live chat  i was in a car. for 3 hours on a trip im soooo upset!!
181,0,Check out my mug  http://www.erika-obscura.blogspot.com
182,0,Borders closed at 10 
183,0,Downloading NIN's new album &quot;the slip&quot; - when the hell did this come out? I'm so behind the times these days 
184,0,Just woke up an already have written some e-mail... I've to go early at University today as I have to teach at 8:30 AM! 
185,0,is watching the hill . . .and its making me sad 
186,0,So many channels.... yet so so boring... lazy day again  may have to find a hobby
187,0,@supersport I miss my buddy  ill be in NY on the 25th
188,0,@robluketic  love the french. I tell people here in the south i'm qtr. french and they snarl at me.  french are beautiful people
189,0,Opps.. As I said.. I still got one day remain and now problem come 
190,0,"I activated my Selfcontrol block early, meaning I can't check out the new QC.  Regularizing my internal clock is might be difficult. #fb"
191,0,@HillyDoP  oH NO
192,0,spencer is not a good guy. 
193,0,"@goodlaura What about Reese dying on #TTSC? And season finale next week.  #24 boring, Madame President is a crazy woman."
194,0,"@JonathanRKnight I hate the limited letters,too.Hope you and the guys are fine?I pray for my dog,sheï¿½s not well "
195,0,didn't get shit done today ~ i'm so screwed 
196,0,wanttss to go out 
197,0,Is not going to sleep tonite. 
198,0,too worried and tired to post tonight 
199,0,couldn't get shit done today ~ i'm so screwed 
200,0,"Job Interview in Cardiff today, wish me luck! Got about 3 hours sleep "
201,0,"@stustone Your show is whack. Way worse than whack, it's wiggety-whack.    :*(:*(:*("
202,0,@DjAlizay I really don't think people choose to be that way. But I think he chose not to accept my family's help   He might be dead by now
203,0,"@eloquentembrace You're going to kill me, but I've not seen DS9. I've been waiting till I can do it in one solid week sitting. "
204,0,@cheechbud i think ur right!! hahaha!! 4.5 hrs now!! 
205,0,i hate to see the spartans so sad 
206,0,My mind and body are severely protesting this &quot;getting up&quot;  thing. Had nightmares to boot 
207,0,"@MySteezRadio I'm goin' to follow u, since u didn't  LOL  GO ANGELS!"
208,0,@mandayyy 
209,0,@twista202 I think I want to read some books but the library doesn't have them 
210,0,My nap was interrupted so many times today  Going out for Japanese with the 'rents again...
211,0,Kind of longs for the bus that shows up at the end of Ghost World right now. Ugh. 
212,0,@GuruMN but this is canada  canada is weird. we're supposed to get snow through wednesday. ugh.
213,0,Awwh babs... you look so sad underneith that shop entrance of &quot;Yesterday's Musik&quot;  O-: I like the look of the new transformer movie 
214,0,sad that the 'feet' of my macbook just fell off 
215,0,I'm gonna get up late tomorrow and it's 132am here. I gonna get tipsy by my lonesome. That's...that's just sad 
216,0,"I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there, I may be screwed.  "
217,0,"Has now gotten somebody to read his tweets, but cant get them to make an account. "
218,0,@infinitydefines  omgawd i couldnt handle my cat being in heat all the time D: D:
219,0,@DonnieWahlberg I hope i can make it to the auburn show. but its not looking good for me 
220,0,@David_Henrie *thats people mag haha i couldnt fit it all in.. i dont think those pictures ever made it in the magazine tho!  haha
221,0,@breadandbadger Congrats!!  i totally forgot to submit photos 
222,0,"@PaulaAbdul awww, Good luck Paula!! Please don't work too hard  but I hope you have fun  Your new album is gonna be amazing!  xxx"
223,0,@imaginarypeach now your leaving me  .... -gets sad-
224,0,"I miss you twitter. My phone broke, now I'm using a stupid Nokia phone. Ughhh, I miss my advance phone. "
225,0,SHOOTING OUTSIDE MY HOUSE :O NOT KIDDING! So SCARED 
226,0,Tuesdayï¿½ll start with reflection ï¿½n then a lecture in Stress reducing techniques. That sure might become very useful for us accompaniers 
227,0,What tragedy and disaster in the news this week 
228,0,yes yes still trying to find a picture that will upload correclty.. 
229,0,Why oh why was the Red Sox game rained out? I was so looking forward to opening day 
230,0,I still can't find my keys. 
231,0,@charlietm I know right. I dunno what is going on with twitter. 
232,0,might be getting a sore throat again 
233,0,@labelsnotlove   my home town. My mammy called all depressd.  Pls explain y a parent let their 8yr old child walk alone? Hello? Its 2009!
234,0,@ircmaxell - I think I need to find better anti-depressants.  I think this Paxil/Wellbutrin combo is losing its efficacy.  
235,0,@MyConnecticut Restaurant called WoodNTap has competitive eating tourney round tourney time. We place 2nd 
236,0,is in the bathroom... wake up lakin. 
237,0,@CaitlinOConnor i want tacos and margarhitas  telll gay i say hello&lt;3
238,0,"im lonely  keep me company! 22 female, california"
239,0,bad day at the betfair office 
240,0,I miss him.  Can't wait to celebrate the Tar Heel win this weekend though!!
241,0,I'm really cold. I don't want to go to sleep yet but there's nothing to do 
242,0,@kristencampisi is this it 4 u? Its ' officially over ' 4 me this go round! 
243,0,monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken
244,0,@miss_om Aww  I know I felt like that yesterday at work 
245,0,@SarahReedSC treaty isn't defined 
246,0,missed Brent at praise band.   No fun to not have the your lead guitarist.  &lt;pout&gt;
247,0,@jpfurry poor john  this is what happens when you play with fruit and a microwave! Seriously though HAVE you seen a doctor?? Xxx
248,0,Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courts
249,0,@mandayyy   
250,0,New video card is DOA. 
251,0,"feeling lost, naked and confused (JK, sort of).....no iphone for me. "
252,0,"Damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work "
253,0,missed Brent at praise band.  No fun to not have your lead guitarist. &lt;pout&gt;
254,0,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gah
255,0,has lost his ring. It's no-where to be seen 
256,0,"@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp; MIKEY."
257,0,Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick 
258,0,Is fucked to go back to IC 
259,0,@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed. 
260,0,@jemcam well i have uni stuff and netball  but after netbal if i've done uni stuff we can
261,0,@kissability Me too I is poor 
262,0,help me forget 8th april &amp; 13th july! 
263,0,"dierks bentley is comin' to columbus, OH!! i wanna go so bad "
264,0,i have to take my sidekick back. 
265,0,@chriscantore congrats! I'm totally jealous! only wish my XM was working 
266,0,gr8t my face is very itchy 
267,0,poor socks  luvvvvv the golden retriever!! I want one sighhhh
268,0,I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible 
269,0,Aaaaand the nausea is back. 
270,0,@DonnieWahlberg ooh Iï¿½m excited and not even going 2 be there  long love YOUTUBE!
271,0,spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..
272,0,@mathewsmichael  i agree... the jobros dont update theres very often 
273,0,@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link 
274,0,@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  )
275,0,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!"
276,0,@bostongarden I miss bentley 
277,0,seriously needs to finish these job applications 
278,0,"My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kids"
279,0,Whinging. My client&amp;boss don't understand English well. Rewrote some text unreadable. It's written by v. good writer&amp;reviewed correctly. 
280,0,@huntermoore I don't want him to ever punch me.  
281,0,sooo sick of the snow  ughh
282,0,@ITS_NEMESIS ------- 
283,0,@LoveMeagan it doesn't work your fan is upset 
284,0,I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern. 
285,0,@zaydia but i cant figure out how to get there / back / pay for a hotel etc 
286,0,"FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN "
287,0,feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.
288,0,@ThaStevieG but what I really want is my old bass back 
289,0,Mad tired today... Callin it in early tonight  nighty night twittas
290,0,"@LevenRambin: Take it easy, and be good to you. "
291,0,I'm afraid I had bad code. 
292,0,Think I'm going to bed. Goodniight. I hate this 
293,0,"@riancurtis  i'm here, friend, and i love you."
294,0,@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??
295,0,@aaronrva is in the bathroom and i have to pee!    
296,0,@ashleyskyy but I wanted a margarita too! 
297,0,@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!
298,0,Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good 
299,0,"has 0g of milky bar left, and around 200ml of coke "
300,0,@jokerrrr It stillllll hasn't arrived 
301,0,"Mraow, I feel like dancing, but first art school wants to rape me some more. "
302,0,@karenucol ah! I bet it does I've been like craving to play softball or basketball !!! But I have noo time 
303,0,Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back 
304,0,amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad.
305,0,"Argh! I was suuuper sleepy an hour ago, now I'm wide awake.  Hope I don't stay up all night. :-/"
306,0,"@austinhill I wish I was!  Sold out   If you have some time let me know, I would love to hear more about what you are up to!"
307,0,Just watched tropic thunder. Dreading tomorrow 
308,0,@qweendassah no...he's still miss'n... 
309,0,ChiefDelphi is down 
310,0,"http://twitpic.com/2y2wr - according to my bro, our new puppy had a poo fight and was covered in poop  (picture stolen from him)"
311,0,playing game at home! my new boss didn't call me yet... 
312,0,Su yin Huen tweeted I feel unbearable guilt. I made my staff cry  http://tinyurl.com/cw2l9t
313,0,Poor Joshy is sick???   those damn tejanos!
314,0,My thoughts are with Sandra Cantu's family at this difficult and sad time 
315,0,"@FranzGlaus I know, just wanted to let everybody know what was happening  "
316,0,Michigan who?  I don't know them.                   *sigh*   Shameful!
317,0,i have to fill two hours 
318,0,"@alicayaba so cuuute! hey, i miss you na!  its not the same not seeing you girls everyday "
319,0,@JonathanRKnight Oh! Did I mention it? &quot;Gooooood Moooorniiiiiiing&quot;  from Germany! Im back in my cage....or better...my office 
320,0,throat is closing up and i had some string cheese. not a good idea 
321,0,"Aww, Sandra Cantu is found dead in a suitcase  Missing children stories never seem to go good. Poor family."
322,0,wishing i was home underneath my covers 
323,0,walking home from school drains all my energy 
324,0,"@ridley1013 I agree. The shapeshifting is a copout. I was so excited for Angela's ep, I thought it was this week.  Noah was awesome tho!"
325,0,@SaveTheStrib Dang! I would have done this if I knew it was there earlier.  Any other outings planned?
326,0,I wish I was better at writing. It's taking me so long to write this paper. 
327,0,..and of course... I have access to my Halo 3 Mythic Map Pack re-download.. but bad news.. not the Legendary Map Pack... ugh.. 600MS... 
328,0,"@vene2ia ...not yet unfortunately, another few weeks I've been told  How are you? I've been a little bit busy with my latest project."
329,0,@thecoolestout Ha the sun's already gone 
330,0,day 2. a lot harder than day 1. let's see how day 3 goes tomorrow. 
331,0,My man crush Jake Peavy let me down  #gayforpeavy
332,0,"@trishzw megafast trip, you have time during day tom/weds? Or, you going out tonight? Want to see you bad. Tried to warn you, tech fail "
333,0,michigan state you make me sad 
334,0,omg. my mouth is in so much pain  i just wanna sleep untill its time to take my braces off.
335,0,getting annoyed easily today  &gt;&gt;&gt; biofuel proposal: getting annoyed easily today  &gt;&gt;&gt; biof.. http://tinyurl.com/ceprvs
336,0,@MizzChievouz Hey girl. The site is back.  Girlyvue is back and they have even more videos. 
337,0,@a5hleyf i'm spending time with my grandma early tomorrow and i can't leave skittles by herself. 
338,0,just got home from watching Michigan State get tromped!   
339,0,"Oh jew-bus! Two years worth of classes' work is ALOT to organize &gt;_&lt; i'm not finishing tonight, it's not possible...my bones ache "
340,0,"@griffmiester no exchanging for me, my laptop hasn't arrived "
341,0,@hyperbets i hope this doesn't last too long.  i feel miserable!
342,0,@rcompo RACHEL! hang outage is neccessary - i was gonna be home this wekend but dumb folk make me work   so im free F and Sat until 4...
343,0,@TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down 
344,0,@amber_benson  my hubby (for some reason) thinks it's more important he has a good spot for red carpet for the Trek Movie Premiere. Sod!
345,0,"I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah "
346,0,@Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week 
347,0,"@otakusecret my reaction too  whoa, didn't see that coming"
348,0,"still sick. feeling a bit better, got some new medicine.... hope I feel good after a night of sleep. ohh, and it's suppose to snow! WTF! "
349,0,"@Dangerm0use I think maybe you should get a couple more hours of sleep, hon. How productive can you be right now if ur dog tired? I worry "
350,0,@maddyVA Thanks a lot. Learned a lot of new words but didn't find what I was looking for. 
351,0,Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it 
352,0,New Testament Test at 9:30 am   
353,0,@ScoutBuck tons no hay Troll? ahhhh 
354,0,stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! 
355,0,"http://twitpic.com/2y2yi - I love you, Buck. "
356,0,last one!!! but still not done!!! 
357,0,homework.... 
358,0,I don't understand why things get taken away. I didn't have enough time with him its unfair. I want him back!! He was like my baby 
359,0,Scratch that: du in heif (two in a half) cookies. My tum just can't take anymore shoog. Poots 
360,0,@cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?
361,0,"Geez what a busy afternoon. Meetings, emails, meetings and email and more meetings. 6pm and the day is still going! Ah its dark and "
362,0,"DANG!!! ANOTHER SPRING BREAK!!!  HOW COOL IS THAT???  TOO BAD I HAVE TO WORK ALL WEEK  OH WELL, MORE MONEY FOR A PHONE.  ttyl EVERBODY!!!"
363,0,@Sara_Kate Im afraid too  ( ur reply about uni from ages ago
364,0,feeling down 
365,0,@CarVin1 lol they are some emotional ass men!! Omg all this late night eating.. Both of us are broke 
366,0,"@nick_carter Aww Nick!! I like your hair longer, why did you cut it off?  Break. My. Heart."
367,0, wonder if Jon lost the net
368,0,Wow. The most depressing thing in the world is losing a video that you've created in a matter of seconds.  #FML
369,0,@nchokkan https://www.mycomicshop.com/search?TID=395031 But all says not in stock 
370,0,@Poohpot lmao im sorry poohpot i ate it all! 
371,0,Any chance  Softbelly (for @MTUB) isn't loud? 
372,0,Time to move my posterior  and lose some fat. My articulation are creaking so no more running  but Iï¿½m drool for some swimming
373,0,listening to nathan cry.... 
374,0,today sucked. I'm gonna die without chris and callum!  wahhh!
375,0,"STOU site not update, no info about 2/2552 exam, and open course, I must wait for mail notices and doc. um... "
376,0,@ohsbrat30...I'm sorry. I'm feeling kinda yucky myself. 5am is going to come too quick 
377,0,is in love with scrappy and is missin him already 
378,0,wants to hear @seblefebvre 's song but myspace is messing with me 
379,0,Bad news was Dad has cancer and is dying   Good news new business started and  I am now a life coach practising holistic weight management
380,0,@duchess_rebecca Man... intervention is soo sad 
381,0,HELP! I need a new boyfriend... I'm stuck in a rut 
382,0,I feel like a complete idiot. I'm the only one who doesn't get how this shit works  help me 
383,0,Saw an ad on Craigslist for a casting call for a female host on G4. I was totally psyched! But realized it was a hoax 
384,0,Pepperoni rolls in L.A.?: I called Valentino's - they said that they had sausage rolls but no pepperoni rolls  http://tinyurl.com/cec5ka
385,0,"@soillodge yes, it will be. it's only Monday "
386,0,i want the new GG episode already 
387,0,I miss watching Rocko's Modern Life. 
388,0,RIP Sandra....its so sad    how can someone do something like that??
389,0,Keeping my fingers crossed for my buddy    He is not feeling well.
390,0,Wait should I eat?? Or be skinny for vegas!! I'm hungry! 
391,0,"@Marge_Inovera I tried tweetdeck once and I hated it with a passion. Or it hated me, I'm not sure... "
